"p10","p25","p50","p75","p90","metric","comid","result_type","source2","ReportingNode","Scenario"
95.25585,96.318125,96.895975,102.362325,104.675125,"DS_Mag_50",22518110,"observed","SUSTAIN_Junction_30","LA3","ConservativeInfiltration_WRP100_UBF50"
104.03476,106.14553,112.61665,122.578075,124.83436,"DS_Mag_90",22518110,"observed","SUSTAIN_Junction_30","LA3","ConservativeInfiltration_WRP100_UBF50"
1.6,2,3,3.5,4.8,"FA_Dur",22518110,"observed","SUSTAIN_Junction_30","LA3","ConservativeInfiltration_WRP100_UBF50"
279.283149104899,387.04969269354,511.999125537288,1134.27108918066,2837.9403119111,"FA_Mag",22518110,"observed","SUSTAIN_Junction_30","LA3","ConservativeInfiltration_WRP100_UBF50"
3.6,4,8,13,22,"FA_Tim",22518110,"observed","SUSTAIN_Junction_30","LA3","ConservativeInfiltration_WRP100_UBF50"
0.0154551496592061,0.0193291017479612,0.0246520672935989,0.0295724674240853,0.0442280763459308,"SP_ROC",22518110,"observed","SUSTAIN_Junction_30","LA3","ConservativeInfiltration_WRP100_UBF50"
16.2,28.5,59,73,82.2,"SP_Dur",22518110,"observed","SUSTAIN_Junction_30","LA3","ConservativeInfiltration_WRP100_UBF50"
691.68926,1008.58485,1322.7999,6990.4234,10664.44726,"SP_Mag",22518110,"observed","SUSTAIN_Junction_30","LA3","ConservativeInfiltration_WRP100_UBF50"
149.6,164.5,195,216.5,224.2,"SP_Tim",22518110,"observed","SUSTAIN_Junction_30","LA3","ConservativeInfiltration_WRP100_UBF50"
45,82.5,121,167,183,"Wet_BFL_Dur",22518110,"observed","SUSTAIN_Junction_30","LA3","ConservativeInfiltration_WRP100_UBF50"
92.93076,95.162385,103.73622,110.4470175,114.998865,"Wet_BFL_Mag_10",22518110,"observed","SUSTAIN_Junction_30","LA3","ConservativeInfiltration_WRP100_UBF50"
103.129225,104.9839625,119.47975,133.797075,147.133325,"Wet_BFL_Mag_50",22518110,"observed","SUSTAIN_Junction_30","LA3","ConservativeInfiltration_WRP100_UBF50"
42,52,64,70,103.5,"Wet_Tim",22518110,"observed","SUSTAIN_Junction_30","LA3","ConservativeInfiltration_WRP100_UBF50"
113,113,113,113,113,"Peak_Tim_10",22518110,"observed","SUSTAIN_Junction_30","LA3","ConservativeInfiltration_WRP100_UBF50"
84.3,102.75,118.75,130.875,142.35,"Peak_Tim_2",22518110,"observed","SUSTAIN_Junction_30","LA3","ConservativeInfiltration_WRP100_UBF50"
82.4,87.5,96,104.5,109.6,"Peak_Tim_5",22518110,"observed","SUSTAIN_Junction_30","LA3","ConservativeInfiltration_WRP100_UBF50"
1,1,1,1,1,"Peak_Dur_10",22518110,"observed","SUSTAIN_Junction_30","LA3","ConservativeInfiltration_WRP100_UBF50"
1,1,2,3.5,4.4,"Peak_Dur_2",22518110,"observed","SUSTAIN_Junction_30","LA3","ConservativeInfiltration_WRP100_UBF50"
1,1,1,1,1,"Peak_Dur_5",22518110,"observed","SUSTAIN_Junction_30","LA3","ConservativeInfiltration_WRP100_UBF50"
17612.71714,17612.71714,17612.71714,17612.71714,17612.71714,"Peak_10",22518110,"observed","SUSTAIN_Junction_30","LA3","ConservativeInfiltration_WRP100_UBF50"
5662.1268,5662.1268,5662.1268,5662.1268,5662.1268,"Peak_2",22518110,"observed","SUSTAIN_Junction_30","LA3","ConservativeInfiltration_WRP100_UBF50"
14058.93242,14058.93242,14058.93242,14058.93242,14058.93242,"Peak_5",22518110,"observed","SUSTAIN_Junction_30","LA3","ConservativeInfiltration_WRP100_UBF50"
1,1,1,1,1,"Peak_Fre_10",22518110,"observed","SUSTAIN_Junction_30","LA3","ConservativeInfiltration_WRP100_UBF50"
1,1,1.5,2.25,2.7,"Peak_Fre_2",22518110,"observed","SUSTAIN_Junction_30","LA3","ConservativeInfiltration_WRP100_UBF50"
1,1,1,1,1,"Peak_Fre_5",22518110,"observed","SUSTAIN_Junction_30","LA3","ConservativeInfiltration_WRP100_UBF50"
181,195.5,201,205,207.5,"DS_Dur_WS",22518274,"observed","SUSTAIN_Junction_31","F319","ConservativeInfiltration_WRP100_UBF50"
222,229.5,233,239,264.2,"DS_Tim",22518274,"observed","SUSTAIN_Junction_31","F319","ConservativeInfiltration_WRP100_UBF50"
95.28785,96.32875,98.060925,103.698125,105.315925,"DS_Mag_50",22518274,"observed","SUSTAIN_Junction_31","F319","ConservativeInfiltration_WRP100_UBF50"
104.076765,106.44561,113.99764,123.2202125,125.231645,"DS_Mag_90",22518274,"observed","SUSTAIN_Junction_31","F319","ConservativeInfiltration_WRP100_UBF50"
1.6,2,3,3.5,4.8,"FA_Dur",22518274,"observed","SUSTAIN_Junction_31","F319","ConservativeInfiltration_WRP100_UBF50"
280.975712025278,400.512716607879,623.487696728477,1274.98822721155,3022.36508449592,"FA_Mag",22518274,"observed","SUSTAIN_Junction_31","F319","ConservativeInfiltration_WRP100_UBF50"
3.6,4,8,13,22,"FA_Tim",22518274,"observed","SUSTAIN_Junction_31","F319","ConservativeInfiltration_WRP100_UBF50"
0.0182890144007686,0.0219933579909608,0.0278962734647454,0.0351048129239007,0.0479743989905388,"SP_ROC",22518274,"observed","SUSTAIN_Junction_31","F319","ConservativeInfiltration_WRP100_UBF50"
16.6,29,59,72.5,82.6,"SP_Dur",22518274,"observed","SUSTAIN_Junction_31","F319","ConservativeInfiltration_WRP100_UBF50"
797.38806,1131.6079,1378.399,7473.30355,11475.49484,"SP_Mag",22518274,"observed","SUSTAIN_Junction_31","F319","ConservativeInfiltration_WRP100_UBF50"
149.6,164.5,194,216.5,224.2,"SP_Tim",22518274,"observed","SUSTAIN_Junction_31","F319","ConservativeInfiltration_WRP100_UBF50"
45,82.5,120.5,166.75,183,"Wet_BFL_Dur",22518274,"observed","SUSTAIN_Junction_31","F319","ConservativeInfiltration_WRP100_UBF50"
93.356315,96.110205,104.355195,113.6354925,117.566185,"Wet_BFL_Mag_10",22518274,"observed","SUSTAIN_Junction_31","F319","ConservativeInfiltration_WRP100_UBF50"
103.470925,105.1808375,121.65065,137.4674,157.99055,"Wet_BFL_Mag_50",22518274,"observed","SUSTAIN_Junction_31","F319","ConservativeInfiltration_WRP100_UBF50"
42,52,64,70,103.5,"Wet_Tim",22518274,"observed","SUSTAIN_Junction_31","F319","ConservativeInfiltration_WRP100_UBF50"
113,113,113,113,113,"Peak_Tim_10",22518274,"observed","SUSTAIN_Junction_31","F319","ConservativeInfiltration_WRP100_UBF50"
84.3,102.75,118.75,130.875,142.35,"Peak_Tim_2",22518274,"observed","SUSTAIN_Junction_31","F319","ConservativeInfiltration_WRP100_UBF50"
82.4,87.5,96,104.5,109.6,"Peak_Tim_5",22518274,"observed","SUSTAIN_Junction_31","F319","ConservativeInfiltration_WRP100_UBF50"
1,1,1,1,1,"Peak_Dur_10",22518274,"observed","SUSTAIN_Junction_31","F319","ConservativeInfiltration_WRP100_UBF50"
1,1,2,3.5,4.4,"Peak_Dur_2",22518274,"observed","SUSTAIN_Junction_31","F319","ConservativeInfiltration_WRP100_UBF50"
1,1,1,1,1,"Peak_Dur_5",22518274,"observed","SUSTAIN_Junction_31","F319","ConservativeInfiltration_WRP100_UBF50"
19596.1099,19596.1099,19596.1099,19596.1099,19596.1099,"Peak_10",22518274,"observed","SUSTAIN_Junction_31","F319","ConservativeInfiltration_WRP100_UBF50"
6357.9786,6357.9786,6357.9786,6357.9786,6357.9786,"Peak_2",22518274,"observed","SUSTAIN_Junction_31","F319","ConservativeInfiltration_WRP100_UBF50"
15879.43796,15879.43796,15879.43796,15879.43796,15879.43796,"Peak_5",22518274,"observed","SUSTAIN_Junction_31","F319","ConservativeInfiltration_WRP100_UBF50"
1,1,1,1,1,"Peak_Fre_10",22518274,"observed","SUSTAIN_Junction_31","F319","ConservativeInfiltration_WRP100_UBF50"
1,1,1.5,2.25,2.7,"Peak_Fre_2",22518274,"observed","SUSTAIN_Junction_31","F319","ConservativeInfiltration_WRP100_UBF50"
1,1,1,1,1,"Peak_Fre_5",22518274,"observed","SUSTAIN_Junction_31","F319","ConservativeInfiltration_WRP100_UBF50"
181,195.5,201,205,207.5,"DS_Dur_WS",22518274,"observed","SUSTAIN_Junction_32","LA2","ConservativeInfiltration_WRP100_UBF50"
222,229.5,233,239,264.2,"DS_Tim",22518274,"observed","SUSTAIN_Junction_32","LA2","ConservativeInfiltration_WRP100_UBF50"
95.28785,96.32875,98.060925,103.69835,105.316075,"DS_Mag_50",22518274,"observed","SUSTAIN_Junction_32","LA2","ConservativeInfiltration_WRP100_UBF50"
104.076765,106.44561,113.997805,123.220295,125.231645,"DS_Mag_90",22518274,"observed","SUSTAIN_Junction_32","LA2","ConservativeInfiltration_WRP100_UBF50"
1.6,2,3,3.5,4.8,"FA_Dur",22518274,"observed","SUSTAIN_Junction_32","LA2","ConservativeInfiltration_WRP100_UBF50"
281.005312788395,400.852002946184,627.569955443489,1287.18543563238,3036.715244163,"FA_Mag",22518274,"observed","SUSTAIN_Junction_32","LA2","ConservativeInfiltration_WRP100_UBF50"
3.6,4,8,13,22,"FA_Tim",22518274,"observed","SUSTAIN_Junction_32","LA2","ConservativeInfiltration_WRP100_UBF50"
0.0182903802132153,0.0219944961679997,0.0278962734647454,0.0351048129239007,0.0479581286048313,"SP_ROC",22518274,"observed","SUSTAIN_Junction_32","LA2","ConservativeInfiltration_WRP100_UBF50"
16.6,29,59,72.5,82.6,"SP_Dur",22518274,"observed","SUSTAIN_Junction_32","LA2","ConservativeInfiltration_WRP100_UBF50"
801.64598,1140.98425,1387.993,7493.16005,11514.18744,"SP_Mag",22518274,"observed","SUSTAIN_Junction_32","LA2","ConservativeInfiltration_WRP100_UBF50"
149.6,164.5,194,216.5,224.2,"SP_Tim",22518274,"observed","SUSTAIN_Junction_32","LA2","ConservativeInfiltration_WRP100_UBF50"
45,82.5,120.5,166.75,183,"Wet_BFL_Dur",22518274,"observed","SUSTAIN_Junction_32","LA2","ConservativeInfiltration_WRP100_UBF50"
93.356315,96.110205,104.355195,113.636655,117.56696,"Wet_BFL_Mag_10",22518274,"observed","SUSTAIN_Junction_32","LA2","ConservativeInfiltration_WRP100_UBF50"
103.470925,105.1808375,121.65065,137.4786875,158.028775,"Wet_BFL_Mag_50",22518274,"observed","SUSTAIN_Junction_32","LA2","ConservativeInfiltration_WRP100_UBF50"
42,52,64,70,103.5,"Wet_Tim",22518274,"observed","SUSTAIN_Junction_32","LA2","ConservativeInfiltration_WRP100_UBF50"
113,113,113,113,113,"Peak_Tim_10",22518274,"observed","SUSTAIN_Junction_32","LA2","ConservativeInfiltration_WRP100_UBF50"
84.3,102.75,118.75,130.875,142.35,"Peak_Tim_2",22518274,"observed","SUSTAIN_Junction_32","LA2","ConservativeInfiltration_WRP100_UBF50"
82.4,87.5,96,104.5,109.6,"Peak_Tim_5",22518274,"observed","SUSTAIN_Junction_32","LA2","ConservativeInfiltration_WRP100_UBF50"
1,1,1,1,1,"Peak_Dur_10",22518274,"observed","SUSTAIN_Junction_32","LA2","ConservativeInfiltration_WRP100_UBF50"
1,1,2,3.5,4.4,"Peak_Dur_2",22518274,"observed","SUSTAIN_Junction_32","LA2","ConservativeInfiltration_WRP100_UBF50"
1,1,1,1,1,"Peak_Dur_5",22518274,"observed","SUSTAIN_Junction_32","LA2","ConservativeInfiltration_WRP100_UBF50"
19687.44474,19687.44474,19687.44474,19687.44474,19687.44474,"Peak_10",22518274,"observed","SUSTAIN_Junction_32","LA2","ConservativeInfiltration_WRP100_UBF50"
6390.8256,6390.8256,6390.8256,6390.8256,6390.8256,"Peak_2",22518274,"observed","SUSTAIN_Junction_32","LA2","ConservativeInfiltration_WRP100_UBF50"
15915.59668,15915.59668,15915.59668,15915.59668,15915.59668,"Peak_5",22518274,"observed","SUSTAIN_Junction_32","LA2","ConservativeInfiltration_WRP100_UBF50"
1,1,1,1,1,"Peak_Fre_10",22518274,"observed","SUSTAIN_Junction_32","LA2","ConservativeInfiltration_WRP100_UBF50"
1,1,1.5,2.25,2.7,"Peak_Fre_2",22518274,"observed","SUSTAIN_Junction_32","LA2","ConservativeInfiltration_WRP100_UBF50"
1,1,1,1,1,"Peak_Fre_5",22518274,"observed","SUSTAIN_Junction_32","LA2","ConservativeInfiltration_WRP100_UBF50"
181,195.5,201,205,207.5,"DS_Dur_WS",22518274,"observed","SUSTAIN_Junction_33","LA1","ConservativeInfiltration_WRP100_UBF50"
222,229.5,233,239,264.2,"DS_Tim",22518274,"observed","SUSTAIN_Junction_33","LA1","ConservativeInfiltration_WRP100_UBF50"
95.28785,96.32875,98.099875,103.7185375,105.31655,"DS_Mag_50",22518274,"observed","SUSTAIN_Junction_33","LA1","ConservativeInfiltration_WRP100_UBF50"
104.076765,106.44561,114.011335,123.22706,125.231645,"DS_Mag_90",22518274,"observed","SUSTAIN_Junction_33","LA1","ConservativeInfiltration_WRP100_UBF50"
1.6,2,3,3.5,4.8,"FA_Dur",22518274,"observed","SUSTAIN_Junction_33","LA1","ConservativeInfiltration_WRP100_UBF50"
281.025168888576,401.052267239305,630.623031336017,1291.94669049589,3042.47676338848,"FA_Mag",22518274,"observed","SUSTAIN_Junction_33","LA1","ConservativeInfiltration_WRP100_UBF50"
3.6,4,8,13,22,"FA_Tim",22518274,"observed","SUSTAIN_Junction_33","LA1","ConservativeInfiltration_WRP100_UBF50"
0.0183227025871902,0.0220214314796455,0.0278967676997563,0.035105728680375,0.0479232579815393,"SP_ROC",22518274,"observed","SUSTAIN_Junction_33","LA1","ConservativeInfiltration_WRP100_UBF50"
16.6,29,59,72.5,82.6,"SP_Dur",22518274,"observed","SUSTAIN_Junction_33","LA1","ConservativeInfiltration_WRP100_UBF50"
804.3035,1146.454,1393.1569,7512.41785,11617.11628,"SP_Mag",22518274,"observed","SUSTAIN_Junction_33","LA1","ConservativeInfiltration_WRP100_UBF50"
149.6,164.5,194,216.5,224.2,"SP_Tim",22518274,"observed","SUSTAIN_Junction_33","LA1","ConservativeInfiltration_WRP100_UBF50"
45,82.5,120.5,166.75,183,"Wet_BFL_Dur",22518274,"observed","SUSTAIN_Junction_33","LA1","ConservativeInfiltration_WRP100_UBF50"
93.356455,96.110415,104.355195,113.6396925,117.568985,"Wet_BFL_Mag_10",22518274,"observed","SUSTAIN_Junction_33","LA1","ConservativeInfiltration_WRP100_UBF50"
103.472275,105.1828625,121.65065,137.5377875,158.197575,"Wet_BFL_Mag_50",22518274,"observed","SUSTAIN_Junction_33","LA1","ConservativeInfiltration_WRP100_UBF50"
42,52,64,70,103.5,"Wet_Tim",22518274,"observed","SUSTAIN_Junction_33","LA1","ConservativeInfiltration_WRP100_UBF50"
113,113,113,113,113,"Peak_Tim_10",22518274,"observed","SUSTAIN_Junction_33","LA1","ConservativeInfiltration_WRP100_UBF50"
84.3,102.75,118.75,130.875,142.35,"Peak_Tim_2",22518274,"observed","SUSTAIN_Junction_33","LA1","ConservativeInfiltration_WRP100_UBF50"
82.4,87.5,96,104.5,109.6,"Peak_Tim_5",22518274,"observed","SUSTAIN_Junction_33","LA1","ConservativeInfiltration_WRP100_UBF50"
1,1,1,1,1,"Peak_Dur_10",22518274,"observed","SUSTAIN_Junction_33","LA1","ConservativeInfiltration_WRP100_UBF50"
1,1,2,3.5,4.4,"Peak_Dur_2",22518274,"observed","SUSTAIN_Junction_33","LA1","ConservativeInfiltration_WRP100_UBF50"
1,1,1,1,1,"Peak_Dur_5",22518274,"observed","SUSTAIN_Junction_33","LA1","ConservativeInfiltration_WRP100_UBF50"
19973.10952,19973.10952,19973.10952,19973.10952,19973.10952,"Peak_10",22518274,"observed","SUSTAIN_Junction_33","LA1","ConservativeInfiltration_WRP100_UBF50"
6465.3166,6465.3166,6465.3166,6465.3166,6465.3166,"Peak_2",22518274,"observed","SUSTAIN_Junction_33","LA1","ConservativeInfiltration_WRP100_UBF50"
16039.41512,16039.41512,16039.41512,16039.41512,16039.41512,"Peak_5",22518274,"observed","SUSTAIN_Junction_33","LA1","ConservativeInfiltration_WRP100_UBF50"
1,1,1,1,1,"Peak_Fre_10",22518274,"observed","SUSTAIN_Junction_33","LA1","ConservativeInfiltration_WRP100_UBF50"
1,1,1.5,2.25,2.7,"Peak_Fre_2",22518274,"observed","SUSTAIN_Junction_33","LA1","ConservativeInfiltration_WRP100_UBF50"
1,1,1,1,1,"Peak_Fre_5",22518274,"observed","SUSTAIN_Junction_33","LA1","ConservativeInfiltration_WRP100_UBF50"
186.6,195,209,223,231.4,"DS_Dur_WS",22514906,"observed","SUSTAIN_Junction_1","LA20","ConservativeInfiltration_WRP50_UBF0"
205.3,214.75,225.5,233.25,237.3,"DS_Tim",22514906,"observed","SUSTAIN_Junction_1","LA20","ConservativeInfiltration_WRP50_UBF0"
0,0,0,0,0,"DS_Mag_50",22514906,"observed","SUSTAIN_Junction_1","LA20","ConservativeInfiltration_WRP50_UBF0"
0.000294000000000001,0.000735000000000003,0.00147000000000001,0.00220500000000001,0.00264600000000001,"DS_Mag_90",22514906,"observed","SUSTAIN_Junction_1","LA20","ConservativeInfiltration_WRP50_UBF0"
1.6,2.5,3,3.5,4.4,"FA_Dur",22514906,"observed","SUSTAIN_Junction_1","LA20","ConservativeInfiltration_WRP50_UBF0"
59.5482370436641,98.2940792345368,213.621621565291,377.210808071197,502.82760977734,"FA_Mag",22514906,"observed","SUSTAIN_Junction_1","LA20","ConservativeInfiltration_WRP50_UBF0"
4.3,4.75,7.5,11.5,14.2,"FA_Tim",22514906,"observed","SUSTAIN_Junction_1","LA20","ConservativeInfiltration_WRP50_UBF0"
0.885188258166982,0.9589165913634,0.999938388236261,1,1,"SP_ROC",22514906,"observed","SUSTAIN_Junction_1","LA20","ConservativeInfiltration_WRP50_UBF0"
13.3,18.25,38.5,58.5,63,"SP_Dur",22514906,"observed","SUSTAIN_Junction_1","LA20","ConservativeInfiltration_WRP50_UBF0"
484.42052,841.35935,2147.25515,3364.8121,3562.741,"SP_Mag",22514906,"observed","SUSTAIN_Junction_1","LA20","ConservativeInfiltration_WRP50_UBF0"
152.3,166.25,186.5,204.5,214.4,"SP_Tim",22514906,"observed","SUSTAIN_Junction_1","LA20","ConservativeInfiltration_WRP50_UBF0"
81,93,113,149.5,171.4,"Wet_BFL_Dur",22514906,"observed","SUSTAIN_Junction_1","LA20","ConservativeInfiltration_WRP50_UBF0"
0,0,0,0,0,"Wet_BFL_Mag_10",22514906,"observed","SUSTAIN_Junction_1","LA20","ConservativeInfiltration_WRP50_UBF0"
6.9914e-07,1.74785e-06,3.4957e-06,0.18875174785,0.30200069914,"Wet_BFL_Mag_50",22514906,"observed","SUSTAIN_Junction_1","LA20","ConservativeInfiltration_WRP50_UBF0"
40.2,48,61,65.5,68.2,"Wet_Tim",22514906,"observed","SUSTAIN_Junction_1","LA20","ConservativeInfiltration_WRP50_UBF0"
170,170,170,170,170,"Peak_Tim_10",22514906,"observed","SUSTAIN_Junction_1","LA20","ConservativeInfiltration_WRP50_UBF0"
114.15,115.875,118.75,121.625,123.35,"Peak_Tim_2",22514906,"observed","SUSTAIN_Junction_1","LA20","ConservativeInfiltration_WRP50_UBF0"
142.1,146.75,154.5,162.25,166.9,"Peak_Tim_5",22514906,"observed","SUSTAIN_Junction_1","LA20","ConservativeInfiltration_WRP50_UBF0"
1,1,1,1,1,"Peak_Dur_10",22514906,"observed","SUSTAIN_Junction_1","LA20","ConservativeInfiltration_WRP50_UBF0"
2.1,2.25,2.5,2.75,2.9,"Peak_Dur_2",22514906,"observed","SUSTAIN_Junction_1","LA20","ConservativeInfiltration_WRP50_UBF0"
1,1,1,1,1,"Peak_Dur_5",22514906,"observed","SUSTAIN_Junction_1","LA20","ConservativeInfiltration_WRP50_UBF0"
3430.7884,3430.7884,3430.7884,3430.7884,3430.7884,"Peak_10",22514906,"observed","SUSTAIN_Junction_1","LA20","ConservativeInfiltration_WRP50_UBF0"
1159.2766,1159.2766,1159.2766,1159.2766,1159.2766,"Peak_2",22514906,"observed","SUSTAIN_Junction_1","LA20","ConservativeInfiltration_WRP50_UBF0"
3043.88034,3043.88034,3043.88034,3043.88034,3043.88034,"Peak_5",22514906,"observed","SUSTAIN_Junction_1","LA20","ConservativeInfiltration_WRP50_UBF0"
1,1,1,1,1,"Peak_Fre_10",22514906,"observed","SUSTAIN_Junction_1","LA20","ConservativeInfiltration_WRP50_UBF0"
2.1,2.25,2.5,2.75,2.9,"Peak_Fre_2",22514906,"observed","SUSTAIN_Junction_1","LA20","ConservativeInfiltration_WRP50_UBF0"
1,1,1,1,1,"Peak_Fre_5",22514906,"observed","SUSTAIN_Junction_1","LA20","ConservativeInfiltration_WRP50_UBF0"
187,197.75,214,233.25,253,"DS_Dur_WS",22515812,"observed","SUSTAIN_Junction_19","LA20_2","ConservativeInfiltration_WRP50_UBF0"
197,209.5,230,234.5,238.8,"DS_Tim",22515812,"observed","SUSTAIN_Junction_19","LA20_2","ConservativeInfiltration_WRP50_UBF0"
11.6607,12.02215,12.31335,12.8411,13.24545,"DS_Mag_50",22515812,"observed","SUSTAIN_Junction_19","LA20_2","ConservativeInfiltration_WRP50_UBF0"
12.11473,12.471755,13.213795,13.4440425,13.65614,"DS_Mag_90",22515812,"observed","SUSTAIN_Junction_19","LA20_2","ConservativeInfiltration_WRP50_UBF0"
2.6,3,4,5,5,"FA_Dur",22515812,"observed","SUSTAIN_Junction_19","LA20_2","ConservativeInfiltration_WRP50_UBF0"
50.6963571470468,67.7555007752204,165.317304080131,307.697969875061,627.282975477292,"FA_Mag",22515812,"observed","SUSTAIN_Junction_19","LA20_2","ConservativeInfiltration_WRP50_UBF0"
4,4.5,8,13,21.6,"FA_Tim",22515812,"observed","SUSTAIN_Junction_19","LA20_2","ConservativeInfiltration_WRP50_UBF0"
0.00373434495681339,0.00974859103468195,0.0180855571916832,0.0408939168308202,0.0768218125741486,"SP_ROC",22515812,"observed","SUSTAIN_Junction_19","LA20_2","ConservativeInfiltration_WRP50_UBF0"
16.6,28,40,61,72.8,"SP_Dur",22515812,"observed","SUSTAIN_Junction_19","LA20_2","ConservativeInfiltration_WRP50_UBF0"
323.65706,639.56955,1463.1228,4039.60495,5147.66228,"SP_Mag",22515812,"observed","SUSTAIN_Junction_19","LA20_2","ConservativeInfiltration_WRP50_UBF0"
149.6,154.5,174,197,207.8,"SP_Tim",22515812,"observed","SUSTAIN_Junction_19","LA20_2","ConservativeInfiltration_WRP50_UBF0"
46.5,81,109,124.25,158,"Wet_BFL_Dur",22515812,"observed","SUSTAIN_Junction_19","LA20_2","ConservativeInfiltration_WRP50_UBF0"
3.24996,7.2917175,10.680375,11.8741125,12.235375,"Wet_BFL_Mag_10",22515812,"observed","SUSTAIN_Junction_19","LA20_2","ConservativeInfiltration_WRP50_UBF0"
11.6537,11.9676375,12.527075,13.2409,13.4417,"Wet_BFL_Mag_50",22515812,"observed","SUSTAIN_Junction_19","LA20_2","ConservativeInfiltration_WRP50_UBF0"
41.5,52.75,64,69.25,102,"Wet_Tim",22515812,"observed","SUSTAIN_Junction_19","LA20_2","ConservativeInfiltration_WRP50_UBF0"
170,170,170,170,170,"Peak_Tim_10",22515812,"observed","SUSTAIN_Junction_19","LA20_2","ConservativeInfiltration_WRP50_UBF0"
84.3,102.75,118.75,130.875,142.35,"Peak_Tim_2",22515812,"observed","SUSTAIN_Junction_19","LA20_2","ConservativeInfiltration_WRP50_UBF0"
142.1,146.75,154.5,162.25,166.9,"Peak_Tim_5",22515812,"observed","SUSTAIN_Junction_19","LA20_2","ConservativeInfiltration_WRP50_UBF0"
1,1,1,1,1,"Peak_Dur_10",22515812,"observed","SUSTAIN_Junction_19","LA20_2","ConservativeInfiltration_WRP50_UBF0"
1,1,1.5,2.25,2.7,"Peak_Dur_2",22515812,"observed","SUSTAIN_Junction_19","LA20_2","ConservativeInfiltration_WRP50_UBF0"
1,1,1,1,1,"Peak_Dur_5",22515812,"observed","SUSTAIN_Junction_19","LA20_2","ConservativeInfiltration_WRP50_UBF0"
5147.66228,5147.66228,5147.66228,5147.66228,5147.66228,"Peak_10",22515812,"observed","SUSTAIN_Junction_19","LA20_2","ConservativeInfiltration_WRP50_UBF0"
1778.1121,1778.1121,1778.1121,1778.1121,1778.1121,"Peak_2",22515812,"observed","SUSTAIN_Junction_19","LA20_2","ConservativeInfiltration_WRP50_UBF0"
4303.79998,4303.79998,4303.79998,4303.79998,4303.79998,"Peak_5",22515812,"observed","SUSTAIN_Junction_19","LA20_2","ConservativeInfiltration_WRP50_UBF0"
1,1,1,1,1,"Peak_Fre_10",22515812,"observed","SUSTAIN_Junction_19","LA20_2","ConservativeInfiltration_WRP50_UBF0"
1,1,1.5,2.25,2.7,"Peak_Fre_2",22515812,"observed","SUSTAIN_Junction_19","LA20_2","ConservativeInfiltration_WRP50_UBF0"
1,1,1,1,1,"Peak_Fre_5",22515812,"observed","SUSTAIN_Junction_19","LA20_2","ConservativeInfiltration_WRP50_UBF0"
187,197,214.5,233.5,254,"DS_Dur_WS",22514974,"observed","SUSTAIN_Junction_20","F300","ConservativeInfiltration_WRP50_UBF0"
196.6,209.5,230,235,238.8,"DS_Tim",22514974,"observed","SUSTAIN_Junction_20","F300","ConservativeInfiltration_WRP50_UBF0"
21.362425,21.891525,22.968825,24.024675,24.28865,"DS_Mag_50",22514974,"observed","SUSTAIN_Junction_20","F300","ConservativeInfiltration_WRP50_UBF0"
23.212285,23.652105,24.163375,25.5748475,28.526085,"DS_Mag_90",22514974,"observed","SUSTAIN_Junction_20","F300","ConservativeInfiltration_WRP50_UBF0"
1,1.5,2,3.5,4,"FA_Dur",22514974,"observed","SUSTAIN_Junction_20","F300","ConservativeInfiltration_WRP50_UBF0"
85.8138757355738,96.0451945438973,105.063235900263,256.987019799863,747.009002305589,"FA_Mag",22514974,"observed","SUSTAIN_Junction_20","F300","ConservativeInfiltration_WRP50_UBF0"
3.6,4,8,13,22,"FA_Tim",22514974,"observed","SUSTAIN_Junction_20","F300","ConservativeInfiltration_WRP50_UBF0"
0.0190899745579653,0.0260833794869223,0.032526490711157,0.0727681718700517,0.149202474768717,"SP_ROC",22514974,"observed","SUSTAIN_Junction_20","F300","ConservativeInfiltration_WRP50_UBF0"
17,28,39,61,72.8,"SP_Dur",22514974,"observed","SUSTAIN_Junction_20","F300","ConservativeInfiltration_WRP50_UBF0"
469.1186,910.896,2077.244,5686.8968,7105.72108,"SP_Mag",22514974,"observed","SUSTAIN_Junction_20","F300","ConservativeInfiltration_WRP50_UBF0"
149.6,154.5,174,197,207.8,"SP_Tim",22514974,"observed","SUSTAIN_Junction_20","F300","ConservativeInfiltration_WRP50_UBF0"
45,81,109.5,125.25,158,"Wet_BFL_Dur",22514974,"observed","SUSTAIN_Junction_20","F300","ConservativeInfiltration_WRP50_UBF0"
19.449125,20.6173275,22.35415,22.709315,23.31213,"Wet_BFL_Mag_10",22514974,"observed","SUSTAIN_Junction_20","F300","ConservativeInfiltration_WRP50_UBF0"
22.720025,23.3480375,23.9026,24.660225,25.46535,"Wet_BFL_Mag_50",22514974,"observed","SUSTAIN_Junction_20","F300","ConservativeInfiltration_WRP50_UBF0"
42,52.5,63,69,103.5,"Wet_Tim",22514974,"observed","SUSTAIN_Junction_20","F300","ConservativeInfiltration_WRP50_UBF0"
170,170,170,170,170,"Peak_Tim_10",22514974,"observed","SUSTAIN_Junction_20","F300","ConservativeInfiltration_WRP50_UBF0"
84.3,102.75,118.75,130.875,142.35,"Peak_Tim_2",22514974,"observed","SUSTAIN_Junction_20","F300","ConservativeInfiltration_WRP50_UBF0"
142.1,146.75,154.5,162.25,166.9,"Peak_Tim_5",22514974,"observed","SUSTAIN_Junction_20","F300","ConservativeInfiltration_WRP50_UBF0"
